FID,geom,addr:city,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,building,description,name,opening_hours,type,wheelchair,osm_id,osm_type,editlink,tutoriallink,check_date,diet:vegetarian,opening_hours:signed,cuisine,operator,phone,atm,contact:website,source,toilets:wheelchair,addr:country,image,website,name:de,outdoor_seating,takeaway,contact:email,contact:phone,building:levels,roof:levels,roof:shape,smoking,contact:fax,source:date,addr:housename,diet:vegan,toilets,delivery,email,fax,payment:cash,source:geometry,building:first_floor_high,contact:mobile,shop,internet_access,was:military,was:name,building:part,int_name,internet_access:fee,addr:place,source:addr,disused:phone,height,opening_hours:covid19,roof:colour,start_date:name,seasonal,air_conditioning,indoor_seating,wifi,sport,building:colour,toilets:access,building:material,old_name,source:housenumber,tourism,ele,name:en,check_date:opening_hours,bar,smoking:outside,contact:facebook,note,brand,brand:wikidata,level,alt_name,start_date,update,lastcheck,wheelchair:description:de,wheelchair:description:en,changing_table,changing_table:count,toilets:disposal,toilets:female,toilets:male,toilets:unisex,craft,capacity,designation,diet:gluten_free,owner,outdoor,source:name,menu_languages,number_of_menulanguages,contact:instagram,internet_access:ssid,last_check,brand:wikipedia,fixme,breakfast,cafe,payment:credit_cards,payment:debit_cards,rooms,seating,surveillance,payment:coins,payment:cryptocurrencies,payment:electronic_purses,payment:notes,payment:paypal,official_name,food,ref:vatin,wheelchair:description,drive_in,seating:indoor,seating:outdoor,gay,menu,drink:club-mate,music,cafe_€,cappuchino_€,opening_hours:kitchen,description:de,description:en,diet:local,dog,currency:eur,payment:account_cards,payment:apple_pay,payment:contactless,addr:floor,highchair,kids_area,drink:soy_milk,man_made,lottery,entrance,addr:unit,self_service,snack,url,old_name2,changing_table:location,access:covid19,delivery:covid19,organic,disused:amenity,description:covid19,takeaway:covid19,beer_garden,source:wheelchair,old_website,min_age,payment:girocard,alt_name_1,last_checked,status,access,survey:date,old_name1,diet:kosher,disused:name,was:shop,payment:mastercard,payment:visa,payment:avia_ringcard,payment:dkv,payment:euroshell,payment:notes:note,payment:total_card,payment:uta,payment:westfalen_card,takeaway:ice_cream,diet:halal,branch,payment:maestro,reservation,opening_hours:lastcheck,opening_hours:url,opening_date
MRN_OSM_amenity_cafe_4326_Point.35,POINT (9.14581046 49.3524021),Mosbach,52,74821,Hauptstraße,,cafe,yes,,Dreschflegel,,,yes,191496061,way,https://www.openstreetmap.org/way/191496061,https://learnosm.org/de/beginner/,,,,,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,Bing 2012,,,bakery,,,,,,,,"LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.36,POINT (9.145035233333335 49.35180902777778),Mosbach,19,74821,Hauptstraße,,cafe,yes,,Eis Cafe Rialto,,,yes,191496357,way,https://www.openstreetmap.org/way/191496357,https://learnosm.org/de/beginner/,,,,,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.37,POINT (9.145242 49.353174575),Mosbach,17,74821,Farbgasse,,cafe,yes,,Rino Cafe,,,,191496551,way,https://www.openstreetmap.org/way/191496551,https://learnosm.org/de/beginner/,,,,,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,Bing 2012,,,,,,,,,,,"LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.38,POINT (9.14587852857143 49.35254654285715),Mosbach,56,74821,Hauptstraße,,cafe,yes,,Bäckerei Mayer,,,yes,192899664,way,https://www.openstreetmap.org/way/192899664,https://learnosm.org/de/beginner/,,,,,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,Bing 2012,,,bakery,,,,,,,,"LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.39,POINT (8.54247054 49.513786859999996),Mannheim,16,68309,Rudolstadter Weg,,cafe,retail,,Das Wohnzimmer,Th-Sa 14:00-18:00,,,199210949,way,https://www.openstreetmap.org/way/199210949,https://learnosm.org/de/beginner/,,,,,Christen für Vogelstang e.V.,+49 621 58678223,,,,,,,https://wohnzimmer-vogelstang.de/,,,,,,1,,flat,,,,,,,,,,,,,,,,,,,,,,,+49 163 3845701,4,off,grey,2015-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.40,POINT (8.786783 49.656205824999994),,,,,,cafe,yes,,Bäckerei Rothermel,,,,202408973,way,https://www.openstreetmap.org/way/202408973,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.41,POINT (8.356331299999999 49.535006916666674),Frankenthal (Pfalz),8,67227,Rheinstraße,,cafe,yes,,Confiserie Filling - Rathaus-Café,,,no,206462163,way,https://www.openstreetmap.org/way/206462163,https://learnosm.org/de/beginner/,,,,cake,Stefan Filling,,,,,,,,http://www.filling.de,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.42,POINT (8.361850233333334 49.63038564166667),Worms,2a,67547,Marktplatz,,cafe,retail,,Eiscafé Vannini,"Mo-Su,PH 10:00-23:00",,yes,207322122,way,https://www.openstreetmap.org/way/207322122,https://learnosm.org/de/beginner/,2023-06-13,yes,,ice_cream,,,,,,,DE,,,,yes,yes,,,1,0,flat,outside,,,,yes,,no,,,yes,,,,,,,,,,,,,,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.43,POINT (8.364387325000001 49.6314391),Worms,,,,,cafe,commercial,,Eiscafé Dressino,,,,207479003,way,https://www.openstreetmap.org/way/207479003,https://learnosm.org/de/beginner/,,,,ice_cream,,,,,,,,,,,,,,,,,pyramidal,,,,,,,,,,,,,,,no,,,,,,,,,5 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.44,POINT (8.358022228571429 49.63372578571428),Worms,19,67547,Wilhelm-Leuschner-Straße,,cafe,yes,,Stadtcafé,"Mo-Th,Su 09:00-22:00; Fr-Sa 09:00-23:00",,limited,209564705,way,https://www.openstreetmap.org/way/209564705,https://learnosm.org/de/beginner/,2022-07-01,,,,,,,,,,DE,,,,yes,,,,,,,,,,,,,,,,,,,,,wlan,,,,,customers,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.45,POINT (8.136995016666665 49.17567896666666),Landau in der Pfalz,1,76829,Am Flugplatz Ebenberg,,cafe,yes,,Aero Club Landau e.V.,"Apr-Oct: Sa 14:00+, Su 10:00+",,,211136513,way,https://www.openstreetmap.org/way/211136513,https://learnosm.org/de/beginner/,,,,,,,,,bing,,,,https://www.aeroclub-landau.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.46,POINT (8.108328811111113 49.20447671111111),,,,,,cafe,,,Cafeteria,,,,216939242,way,https://www.openstreetmap.org/way/216939242,https://learnosm.org/de/beginner/,,,,,,,,,local_knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.47,POINT (8.489155449999998 49.4638597),,,,,,cafe,yes,,Fresh coffee to co,,,limited,217613441,way,https://www.openstreetmap.org/way/217613441,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.48,POINT (8.643218676923077 49.64270873846155),Heppenheim,11,64646,Kleiner Markt,,cafe,yes,,Cafe CALINDA,"We-Fr,Su,Mo 09:00-18:00; Sa 09:00-14:00; Tu off",,,231619768,way,https://www.openstreetmap.org/way/231619768,https://learnosm.org/de/beginner/,,,,,,,,,Bing,,DE,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.49,POINT (8.64311895 49.6426117),Heppenheim,19,64646,Marktstraße,,cafe,yes,,Eiscafe Leonardo daVinci,,,limited,231619769,way,https://www.openstreetmap.org/way/231619769,https://learnosm.org/de/beginner/,,,,ice_cream,,,,,Bing,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.50,POINT (8.641071 49.64204),Heppenheim,10,64646,Parkhofstraße,,cafe,,,Avanti,"Mo-Sa 09:30-23:30; PH,Su 10:00-22:30",,,248958285,node,https://www.openstreetmap.org/node/248958285,https://learnosm.org/de/beginner/,,,,,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.51,POINT (8.2728906 49.0939765),Jockgrim,29e,76751,Untere Buchstraße,,cafe,,,Eiscafé Tropea,11:00-23:00; Nov 01-Mar 31 Mo off,,limited,249159157,node,https://www.openstreetmap.org/node/249159157,https://learnosm.org/de/beginner/,,,,ice_cream,Salvatore Care,+49-7271-9814138,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.52,POINT (8.3721854 49.2199916),Germersheim,13,76726,Marktstraße,,cafe,,,Eiscafé Dolce Vita,,,no,253404122,node,https://www.openstreetmap.org/node/253404122,https://learnosm.org/de/beginner/,,,,ice_cream,,,,,,,DE,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.53,POINT (8.84555432142857 49.64261785714285),Grasellenbach,1,64689,Im Gassbachtal,,cafe,yes,Mit Auto nur über Hammelbach.,Café Bauer,Tu-Su 10:00-18:00,,,254687062,way,https://www.openstreetmap.org/way/254687062,https://learnosm.org/de/beginner/,,,,,,+49 6253 5560,,,,,,,http://cafe-bauer-hammelbach.homepage.t-online.de/index2.html,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.54,POINT (8.44818715 49.30272146666667),Speyer,50,67346,Industriestraße,,cafe,yes,,Cafe Bertolini,,,yes,254818648,way,https://www.openstreetmap.org/way/254818648,https://learnosm.org/de/beginner/,,,,ice_cream,,,,http://www.eis-bertolini.de,,yes,,,,,yes,,,,1,,,no,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.55,POINT (8.416157340000002 49.3182838),Speyer,1a,67346,Albert-Einstein-Straße,,cafe,yes,,Lessing II,,,,255230566,way,https://www.openstreetmap.org/way/255230566,https://learnosm.org/de/beginner/,,,,,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.56,POINT (8.72707905 49.4036157),Heidelberg,1b,69117,,,cafe,yes,,Fuchsbau,,,,259040232,way,https://www.openstreetmap.org/way/259040232,https://learnosm.org/de/beginner/,,,,,,,,,,,,,https://riosk.de/content/riosk-fuchsbau-königstuhl,,yes,,,,1,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,Königstuhl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.57,POINT (8.334779260000001 49.6433235),Worms,89,67549,Eckenbertstraße,,cafe,yes,,La Forchetta,Mo-Fr 09:30-16:30,,,261502428,way,https://www.openstreetmap.org/way/261502428,https://learnosm.org/de/beginner/,,,,,,,,,,,DE,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.58,POINT (8.3484627 49.63033418),Worms,52,67549,Kirschgartenweg,,cafe,yes,,Piano,"PH,Su-Th 16:00-24:00, Fr,Sa 16:00-02:00",,yes,262020506,way,https://www.openstreetmap.org/way/262020506,https://learnosm.org/de/beginner/,,,,,,,,,,,DE,,,,,,,,,,,isolated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,billiards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.59,POINT (8.5682675 49.6540651),Lorsch,37,64653,Nibelungenstraße,,cafe,,,Klostercafe,,,no,262120034,node,https://www.openstreetmap.org/node/262120034,https://learnosm.org/de/beginner/,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.60,POINT (9.421779654545455 49.43020545454545),Osterburken,24,74706,Bahnhofstraße,,cafe,yes,,Café Köpfle,Tu-Su 07:30-18:00,,limited,262170230,way,https://www.openstreetmap.org/way/262170230,https://learnosm.org/de/beginner/,,,,breakfast;coffee_shop;regional;tea,Ellen Ilshöfer,,,,,,,,,,yes,,,,2,1.5,gabled,outside,,,,,,,,,,,,,,no,,,,,,,,,,,brown,,,,,,,cornsilk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.61,POINT (8.3758215 49.6352251),,,,,,cafe,,,Strandbar 443,,,limited,271330614,node,https://www.openstreetmap.org/node/271330614,https://learnosm.org/de/beginner/,,,,,,,,,,,,,https://www.strandbar443-worms.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.62,POINT (8.8038365 49.3887785),Neckargemünd,45,69151,Wiesenbacher Straße,,cafe,,,Cafe Münzenbach,,,no,272616427,node,https://www.openstreetmap.org/node/272616427,https://learnosm.org/de/beginner/,,,,,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.63,POINT (8.7971657 49.3948872),,,,,,cafe,,,Eis-Café Roma,,,limited,272616446,node,https://www.openstreetmap.org/node/272616446,https://learnosm.org/de/beginner/,,,,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.64,POINT (8.668450625 49.4094958),Heidelberg,24,69115,Vangerowstraße,,cafe,yes,,Ricky's,Tu-Fr 13:00-20:00; Sa 13:00-21:00; Su 13:00-18:00,,,276155435,way,https://www.openstreetmap.org/way/276155435,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.65,POINT (8.3364479 49.3741932),,,,,,cafe,,,Strand Bar,,,,276217747,node,https://www.openstreetmap.org/node/276217747,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.66,POINT (8.3109924 49.3667327),Böhl-Iggelheim,36,67459,Lützelstraße,Iggelheim,cafe,,,Cafe Breßler,,,,276234220,node,https://www.openstreetmap.org/node/276234220,https://learnosm.org/de/beginner/,,,,,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.67,POINT (9.425898575 49.429648575),Osterburken,4,74706,Römerstraße,,cafe,,,Römer-Cafe,,,,277761486,way,https://www.openstreetmap.org/way/277761486,https://learnosm.org/de/beginner/,,,,coffee_shop,,,,http://www.roemer-cafe.de/,,,,,,,yes,,,+49 177 7695327,1,,,outside,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,glass,Café Mithras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.68,POINT (8.2884722 49.0319269),Wörth am Rhein,1,76744,Cany-Barville-Straße,Maximiliansau,cafe,,,Eiscafe Europa,,,limited,277836003,node,https://www.openstreetmap.org/node/277836003,https://learnosm.org/de/beginner/,,,,ice_cream;pasta;pizza,,,,,,,DE,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.69,POINT (9.33445435 49.44263245),Seckach,6,74743,Eicholzheimer Straße,,cafe,yes,,Cafe Central,,,no,281979675,way,https://www.openstreetmap.org/way/281979675,https://learnosm.org/de/beginner/,,,,,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.70,POINT (8.4623206 49.4858978),,,,,,cafe,,,Same But Different,Mo-Su 10:00-20:00,,no,291742711,node,https://www.openstreetmap.org/node/291742711,https://learnosm.org/de/beginner/,,yes,,,,+49 621 43703265,,,,,,https://commons.wikimedia.org/wiki/File:Restaurant_Corner.jpg,https://same-mannheim.de/,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Curubar;Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.71,POINT (8.811252099999999 49.359752025),,77,,Hauptstraße,,cafe,yes,,Antoniushof,,,,294054618,way,https://www.openstreetmap.org/way/294054618,https://learnosm.org/de/beginner/,,,,,"Kunst, Gesundheit, Bildung e.V.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Datenquelle: LGL, www.lgl-bw.de",museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.72,POINT (9.104312425 49.3484864),Mosbach,73,74821,Heidelberger Straße,Diedesheim,cafe,yes,,Medison Cran Caffé,,,limited,294763421,way,https://www.openstreetmap.org/way/294763421,https://learnosm.org/de/beginner/,,,,,,+49 6261 62573,,,,,DE,,,,,,,,,,,,,,,,,,,,,Bing 2012,,,,,,,,,,,"LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.73,POINT (9.358809733333333 49.575945966666666),Walldürn,28,74731,Dr.-Heinrich-Köhler-Straße,,cafe,yes,,Nail Boutique,,,yes,297475947,way,https://www.openstreetmap.org/way/297475947,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
